-32.5	-14
-32.4285 -13.63499
-32.357	-13.29195
-32.2855 -12.96987
-32.214	-12.66769
-32.1425 -12.3844
-32.071	-12.11895
-31.9995 -11.87032
-31.928	-11.63747
-31.8565 -11.41936
-31.785	-11.21497
-31.7135 -11.02327
-31.642	-10.84321
-31.5705 -10.67377
-31.499	-10.51391
-31.4275 -10.3626
-31.356	-10.21881
-31.2845 -10.08151
-31.213	-9.949652
-31.1415 -9.822215
-31.07	-9.698164
-30.9985 -9.576464
-30.927	-9.456278
-30.8555 -9.337494
-30.784	-9.220174
-30.7125 -9.104379
-30.641	-8.990168
-30.5695 -8.877604
-30.498	-8.766746
-30.4265 -8.657656
-30.355	-8.550395
-30.2835 -8.445022
-30.212	-8.341599
-30.1405 -8.240187
-30.069	-8.140846
-29.9975 -8.043638
-29.926	-7.948596
-29.8545 -7.855658
-29.783	-7.764743
-29.7115 -7.675767
-29.64	-7.588647
-29.5685 -7.5033
-29.497	-7.419643
-29.4255 -7.337593
-29.354	-7.257067
-29.2825 -7.177982
-29.211	-7.100256
-29.1395 -7.023804
-29.068	-6.948545
-28.9965 -6.874395
-28.925	-6.801285
-28.8535 -6.729196
-28.782	-6.658117
-28.7105 -6.588039
-28.639	-6.518953
-28.5675 -6.450849
-28.496	-6.383717
-28.4245 -6.317547
-28.353	-6.252331
-28.2815 -6.188059
-28.21	-6.12472
-28.1385 -6.062306
-28.067	-6.000807
-27.9955 -5.940213
-27.924	-5.880513
-27.8525 -5.821695
-27.781	-5.763742
-27.7095 -5.706641
-27.638	-5.650376
-27.5665 -5.594933
-27.495	-5.540298
-27.4235 -5.486455
-27.352	-5.433391
-27.2805 -5.38109
-27.209	-5.329537
-27.1375 -5.278719
-27.066	-5.228619
-26.9945 -5.179225
-26.923	-5.130523
-26.8515 -5.082504
-26.78	-5.035164
-26.7085 -4.988496
-26.637	-4.942493
-26.5655 -4.897149
-26.494	-4.852457
-26.4225 -4.808412
-26.351	-4.765007
-26.2795 -4.722236
-26.208	-4.680092
-26.1365 -4.638569
-26.065	-4.597661
-25.9935 -4.557361
-25.922	-4.517663
-25.8505 -4.478559
-25.779	-4.440039
-25.7075 -4.402097
-25.636	-4.364724
-25.5645 -4.327911
-25.493	-4.291651
-25.4215 -4.255935
-25.35	-4.220754
-25.2785 -4.186102
-25.207	-4.151968
-25.1355 -4.118346
-25.064	-4.085226
-24.9925 -4.052601
-24.921	-4.020465
-24.8495 -3.988821
-24.778	-3.957673
-24.7065 -3.927025
-24.635	-3.896882
-24.5635 -3.867248
-24.492	-3.838127
-24.4205 -3.809523
-24.349	-3.781442
-24.2775 -3.753886
-24.206	-3.72686
-24.1345 -3.700369
-24.063	-3.674417
-23.9915 -3.649008
-23.92	-3.624138
-23.8485 -3.59978
-23.777	-3.575904
-23.7055 -3.552479
-23.634	-3.529474
-23.5625 -3.506859
-23.491	-3.484602
-23.4195 -3.462673
-23.348	-3.441042
-23.2765 -3.419677
-23.205	-3.398548
-23.1335 -3.377625
-23.062	-3.356875
-22.9905 -3.336269
-22.919	-3.315783
-22.8475 -3.295409
-22.776	-3.275143
-22.7045 -3.254981
-22.633	-3.234918
-22.5615 -3.214952
-22.49	-3.195077
-22.4185 -3.175289
-22.347	-3.155584
-22.2755 -3.135958
-22.204	-3.116407
-22.1325 -3.096927
-22.061	-3.077513
-21.9895 -3.058162
-21.918	-3.03887
-21.8465 -3.019638
-21.775	-3.000468
-21.7035 -2.981361
-21.632	-2.962318
-21.5605 -2.943341
-21.489	-2.924431
-21.4175 -2.905589
-21.346	-2.886816
-21.2745 -2.868115
-21.203	-2.849486
-21.1315 -2.83093
-21.06	-2.812449
-20.9885 -2.794045
-20.917	-2.775718
-20.8455 -2.757466
-20.774	-2.73929
-20.7025 -2.721187
-20.631	-2.703156
-20.5595 -2.685197
-20.488	-2.667309
-20.4165 -2.649489
-20.345	-2.631737
-20.2735 -2.614053
-20.202	-2.596433
-20.1305 -2.578878
-20.059	-2.561387
-19.9875 -2.543957
-19.916	-2.526589
-19.8445 -2.509284
-19.773	-2.492042
-19.7015 -2.474865
-19.63	-2.457754
-19.5585 -2.44071
-19.487	-2.423733
-19.4155 -2.406826
-19.344	-2.389989
-19.2725 -2.373223
-19.201	-2.35653
-19.1295 -2.33991
-19.058	-2.323365
-18.9865 -2.306896
-18.915	-2.290503
-18.8435 -2.274186
-18.772	-2.257943
-18.7005 -2.241773
-18.629	-2.225675
-18.5575 -2.209648
-18.486	-2.193691
-18.4145 -2.177803
-18.343	-2.161983
-18.2715 -2.14623
-18.2	-2.130542
-18.1285 -2.114919
-18.057	-2.099359
-17.9855 -2.083862
-17.914	-2.068427
-17.8425 -2.053054
-17.771	-2.037746
-17.6995 -2.022502
-17.628	-2.007323
-17.5565 -1.992212
-17.485	-1.977169
-17.4135 -1.962195
-17.342	-1.94729
-17.2705 -1.932457
-17.199	-1.917696
-17.1275 -1.903008
-17.056	-1.888394
-16.9845 -1.873855
-16.913	-1.859391
-16.8415 -1.845003
-16.77	-1.830688
-16.6985 -1.816447
-16.627	-1.802279
-16.5555 -1.788181
-16.484	-1.774155
-16.4125 -1.760198
-16.341	-1.74631
-16.2695 -1.732491
-16.198	-1.718739
-16.1265 -1.705053
-16.055	-1.691433
-15.9835 -1.677878
-15.912	-1.664386
-15.8405 -1.65096
-15.769	-1.637597
-15.6975 -1.6243
-15.626	-1.611067
-15.5545 -1.597899
-15.483	-1.584796
-15.4115 -1.571759
-15.34	-1.558786
-15.2685 -1.54588
-15.197	-1.533039
-15.1255 -1.520264
-15.054	-1.507555
-14.9825 -1.494912
-14.911	-1.482335
-14.8395 -1.469825
-14.768	-1.457382
-14.6965 -1.445006
-14.625	-1.432697
-14.5535 -1.420455
-14.482	-1.408282
-14.4105 -1.396176
-14.339	-1.384138
-14.2675 -1.372169
-14.196	-1.360269
-14.1245 -1.348437
-14.053	-1.336674
-13.9815 -1.324981
-13.91	-1.313357
-13.8385 -1.301801
-13.767	-1.290312
-13.6955 -1.278889
-13.624	-1.267531
-13.5525 -1.256237
-13.481	-1.245006
-13.4095 -1.233836
-13.338	-1.222727
-13.2665 -1.211678
-13.195	-1.200687
-13.1235 -1.189753
-13.052	-1.178876
-12.9805 -1.168054
-12.909	-1.157287
-12.8375 -1.146577
-12.766	-1.135926
-12.6945 -1.125335
-12.623	-1.114807
-12.5515 -1.104343
-12.48	-1.093945
-12.4085 -1.083616
-12.337	-1.073356
-12.2655 -1.063169
-12.194	-1.053055
-12.1225 -1.043017
-12.051	-1.033056
-11.9795 -1.023175
-11.908	-1.013374
-11.8365 -1.003651
-11.765	-0.9940038
-11.6935 -0.9844307
-11.622	-0.9749296
-11.5505 -0.9654983
-11.479	-0.9561348
-11.4075 -0.9468371
-11.336	-0.937603
-11.2645 -0.9284305
-11.193	-0.9193175
-11.1215 -0.910262
-11.05	-0.9012619
-10.9785 -0.8923152
-10.907	-0.8834212
-10.8355 -0.8745817
-10.764	-0.8657987
-10.6925 -0.8570742
-10.621	-0.84841
-10.5495 -0.8398084
-10.478	-0.8312711
-10.4065 -0.8228003
-10.335	-0.8143979
-10.2635 -0.8060659
-10.192	-0.7978062
-10.1205 -0.7896209
-10.049	-0.781512
-9.9775	-0.7734814
-9.906	-0.7655299
-9.8345	-0.7576561
-9.763	-0.7498585
-9.6915	-0.7421357
-9.62	-0.7344861
-9.5485	-0.7269082
-9.477	-0.7194005
-9.4055	-0.7119615
-9.334	-0.7045898
-9.2625	-0.6972838
-9.191	-0.6900419
-9.1195	-0.6828628
-9.048	-0.6757449
-8.9765	-0.6686867
-8.905	-0.6616871
-8.8335	-0.6547457
-8.762	-0.6478622
-8.6905	-0.6410361
-8.619	-0.6342672
-8.5475	-0.627555
-8.476	-0.6208992
-8.4045	-0.6142994
-8.333	-0.6077554
-8.2615	-0.6012666
-8.19	-0.5948327
-8.1185	-0.5884534
-8.047	-0.5821284
-7.9755	-0.5758571
-7.904	-0.5696381
-7.8325	-0.5634679
-7.761	-0.5573427
-7.6895	-0.5512591
-7.618	-0.5452133
-7.5465	-0.5392018
-7.475	-0.5332208
-7.4035	-0.5272669
-7.332	-0.5213364
-7.2605	-0.5154256
-7.189	-0.509531
-7.1175	-0.5036489
-7.046	-0.4977756
-6.9745	-0.4919076
-6.903	-0.4860434
-6.8315	-0.4801845
-6.76	-0.4743324
-6.6885	-0.468489
-6.617	-0.462656
-6.5455	-0.4568349
-6.474	-0.4510276
-6.4025	-0.4452358
-6.331	-0.439461
-6.2595	-0.4337052
-6.188	-0.4279698
-6.1165	-0.4222567
-6.045	-0.4165676
-5.9735	-0.410904
-5.902	-0.4052667
-5.8305	-0.3996548
-5.759	-0.3940672
-5.6875	-0.388503
-5.616	-0.3829612
-5.5445	-0.3774408
-5.473	-0.3719409
-5.4015	-0.3664604
-5.33	-0.3609984
-5.2585	-0.3555538
-5.187	-0.3501257
-5.1155	-0.3447132
-5.044	-0.3393151
-4.9725	-0.3339306
-4.901	-0.328559
-4.8295	-0.3232005
-4.758	-0.317855
-4.6865	-0.3125225
-4.615	-0.3072032
-4.5435	-0.3018972
-4.472	-0.2966043
-4.4005	-0.2913247
-4.329	-0.2860585
-4.2575	-0.2808057
-4.186	-0.2755664
-4.1145	-0.2703405
-4.043	-0.2651281
-3.9715	-0.2599294
-3.9	-0.2547447
-3.8285	-0.2495746
-3.757	-0.2444201
-3.6855	-0.2392819
-3.614	-0.2341607
-3.5425	-0.2290574
-3.471	-0.2239727
-3.3995	-0.2189075
-3.328	-0.2138625
-3.2565	-0.2088385
-3.185	-0.2038362
-3.1135	-0.1988565
-3.042	-0.1939002
-2.9705	-0.188968
-2.899	-0.1840599
-2.8275	-0.179175
-2.756	-0.1743123
-2.6845	-0.1694708
-2.613	-0.1646495
-2.5415	-0.1598474
-2.47	-0.1550635
-2.3985	-0.1502969
-2.327	-0.1455465
-2.2555	-0.1408113
-2.184	-0.1360904
-2.1125	-0.1313827
-2.041	-0.1266873
-1.9695	-0.1220032
-1.898	-0.1173303
-1.8265	-0.1126695
-1.755	-0.1080218
-1.6835	-0.1033882
-1.612	-0.09876972
-1.5405	-0.09416736
-1.469	-0.0895821
-1.3975	-0.08501494
-1.326	-0.08046689
-1.2545	-0.07593893
-1.183	-0.07143206
-1.1115	-0.06694729
-1.04	-0.0624856
-0.9685	-0.05804798
-0.897	-0.05363459
-0.8255	-0.0492447
-0.754	-0.04487748
-0.6825	-0.04053216
-0.611	-0.03620791
-0.5395	-0.03190394
-0.468	-0.02761945
-0.3965	-0.02335363
-0.325	-0.01910568
-0.2535	-0.0148748
-0.182	-0.01066019
-0.1105	-0.00646104
-0.039	-0.002276554
0.0325	0.00189406
0.104	0.00605122
0.1755	0.01019493
0.247	0.01432517
0.3185	0.01844193
0.39	0.02254518
0.4615	0.0266349
0.533	0.03071107
0.6045	0.03477369
0.676	0.03882271
0.7475	0.04285814
0.819	0.04687995
0.8905	0.05088811
0.962	0.05488261
1.0335	0.05886343
1.105	0.06283019
1.1765	0.0667822
1.248	0.07071873
1.3195	0.07463905
1.391	0.07854244
1.4625	0.08242817
1.534	0.08629552
1.6055	0.09014375
1.677	0.09397215
1.7485	0.09777999
1.82	0.1015665
1.8915	0.1053311
1.963	0.1090729
2.0345	0.1127912
2.106	0.1164861
2.1775	0.1201582
2.249	0.1238083
2.3205	0.1274372
2.392	0.1310454
2.4635	0.1346338
2.535	0.1382031
2.6065	0.141754
2.678	0.1452872
2.7495	0.1488035
2.821	0.1523037
2.8925	0.1557883
2.964	0.1592582
3.0355	0.1627142
3.107	0.1661564
3.1785	0.169585
3.25	0.173
3.3215	0.1764014
3.393	0.1797891
3.4645	0.1831632
3.536	0.1865236
3.6075	0.1898705
3.679	0.1932036
3.7505	0.1965232
3.822	0.1998291
3.8935	0.2031214
3.965	0.2064
4.0365	0.209665
4.108	0.212916
4.1795	0.2161523
4.251	0.2193731
4.3225	0.2225776
4.394	0.2257653
4.4655	0.2289353
4.537	0.2320869
4.6085	0.2352194
4.68	0.238332
4.7515	0.241424
4.823	0.2444947
4.8945	0.2475434
4.966	0.2505693
5.0375	0.2535717
5.109	0.2565507
5.1805	0.2595069
5.252	0.2624412
5.3235	0.2653541
5.395	0.2682465
5.4665	0.271119
5.538	0.2739725
5.6095	0.2768076
5.681	0.2796251
5.7525	0.2824258
5.824	0.2852102
5.8955	0.2879792
5.967	0.2907335
6.0385	0.2934739
6.11	0.2962005
6.1815	0.2989136
6.253	0.301613
6.3245	0.3042988
6.396	0.306971
6.4675	0.3096295
6.539	0.3122744
6.6105	0.3149056
6.682	0.3175232
6.7535	0.3201272
6.825	0.3227176
6.8965	0.3252943
6.968	0.3278573
7.0395	0.3304067
7.111	0.3329421
7.1825	0.3354626
7.254	0.3379677
7.3255	0.3404566
7.397	0.3429284
7.4685	0.3453826
7.54	0.3478184
7.6115	0.3502351
7.683	0.3526319
7.7545	0.355008
7.826	0.3573629
7.8975	0.3596957
7.969	0.3620057
8.0405	0.3642923
8.112	0.3665554
8.1835	0.3687959
8.255	0.3710143
8.3265	0.3732116
8.398	0.3753882
8.4695	0.3775451
8.541	0.3796829
8.6125	0.3818023
8.684	0.383904
8.7555	0.3859889
8.827	0.3880575
8.8985	0.3901106
8.97	0.392149
9.0415	0.3941733
9.113	0.3961838
9.1845	0.3981807
9.256	0.4001639
9.3275	0.4021336
9.399	0.4040896
9.4705	0.4060321
9.542	0.4079611
9.6135	0.4098767
9.685	0.4117788
9.7565	0.4136676
9.828	0.415543
9.8995	0.4174051
9.971	0.4192539
10.0425	0.4210895
10.114	0.4229113
10.1855	0.4247184
10.257	0.4265102
10.3285	0.4282855
10.4	0.4300437
10.4715	0.4317837
10.543	0.4335048
10.6145	0.4352061
10.686	0.4368866
10.7575	0.4385456
10.829	0.4401822
10.9005	0.4417954
10.972	0.4433845
11.0435	0.4449486
11.115	0.4464881
11.1865	0.4480042
11.258	0.4494981
11.3295	0.4509712
11.401	0.4524247
11.4725	0.4538597
11.544	0.4552777
11.6155	0.4566798
11.687	0.4580672
11.7585	0.4594413
11.83	0.4608032
11.9015	0.4621543
11.973	0.4634957
12.0445	0.4648286
12.116	0.4661524
12.1875	0.4674651
12.259	0.4687649
12.3305	0.4700497
12.402	0.4713177
12.4735	0.4725669
12.545	0.4737953
12.6165	0.475001
12.688	0.4761822
12.7595	0.4773367
12.831	0.4784628
12.9025	0.4795585
12.974	0.4806218
13.0455	0.4816507
13.117	0.4826432
13.1885	0.483597
13.26	0.4845098
13.3315	0.4853793
13.403	0.4862033
13.4745	0.4869794
13.546	0.4877055
13.6175	0.4883793
13.689	0.4889984
13.7605	0.4895606
13.832	0.4900637
13.9035	0.4905054
13.975	0.4908833
14.0465	0.4911954
14.118	0.4914408
14.1895	0.4916194
14.261	0.4917315
14.3325	0.491777
14.404	0.491756
14.4755	0.4916685
14.547	0.4915147
14.6185	0.4912944
14.69	0.4910079
14.7615	0.4906551
14.833	0.4902361
14.9045	0.489751
14.976	0.4891998
15.0475	0.4885826
15.119	0.4878992
15.1905	0.4871496
15.262	0.4863337
15.3335	0.4854512
15.405	0.484502
15.4765	0.4834861
15.548	0.4824032
15.6195	0.4812533
15.691	0.4800362
15.7625	0.4787517
15.834	0.4773997
15.9055	0.4759802
15.977	0.4744929
16.0485	0.4729377
16.12	0.4713149
16.1915	0.4696251
16.263	0.4678686
16.3345	0.466046
16.406	0.4641578
16.4775	0.4622045
16.549	0.4601865
16.6205	0.4581044
16.692	0.4559587
16.7635	0.4537498
16.835	0.4514783
16.9065	0.4491447
16.978	0.4467493
17.0495	0.4442929
17.121	0.4417756
17.1925	0.4391979
17.264	0.4365602
17.3355	0.4338627
17.407	0.4311059
17.4785	0.4282901
17.55	0.4254156
17.6215	0.4224828
17.693	0.419492
17.7645	0.4164436
17.836	0.4133379
17.9075	0.4101753
17.979	0.4069562
18.0505	0.4036807
18.122	0.4003477
18.1935	0.3969554
18.265	0.3935019
18.3365	0.3899852
18.408	0.3864035
18.4795	0.3827548
18.551	0.3790373
18.6225	0.3752491
18.694	0.3713883
18.7655	0.367453
18.837	0.3634413
18.9085	0.3593513
18.98	0.3551811
19.0515	0.3509291
19.123	0.3465966
19.1945	0.3421863
19.266	0.3377011
19.3375	0.3331439
19.409	0.3285175
19.4805	0.3238248
19.552	0.3190685
19.6235	0.3142516
19.695	0.3093769
19.7665	0.3044472
19.838	0.2994654
19.9095	0.2944343
19.981	0.2893567
20.0525	0.2842352
20.124	0.2790687
20.1955	0.2738543
20.267	0.2685891
20.3385	0.2632703
20.41	0.2578949
20.4815	0.25246
20.553	0.2469627
20.6245	0.2414001
20.696	0.2357693
20.7675	0.2300675
20.839	0.2242917
20.9105	0.2184389
20.982	0.2125064
21.0535	0.2064916
21.125	0.2003949
21.1965	0.1942187
21.268	0.187965
21.3395	0.1816361
21.411	0.1752341
21.4825	0.1687613
21.554	0.1622197
21.6255	0.1556117
21.697	0.1489393
21.7685	0.1422048
21.84	0.1354104
21.9115	0.1285582
21.983	0.1216504
22.0545	0.1146889
22.126	0.1076734
22.1975	0.1006025
22.269	0.09347471
22.3405	0.0862886
22.412	0.07904271
22.4835	0.0717356
22.555	0.06436582
22.6265	0.05693192
22.698	0.04943246
22.7695	0.04186599
22.841	0.03423106
22.9125	0.02652623
22.984	0.01875004
23.0555	0.01090128
23.127	0.002980493
23.1985	-0.005010909
23.27	-0.01307152
23.3415	-0.02119991
23.413	-0.02939469
23.4845	-0.03765444
23.556	-0.04597775
23.6275	-0.0543632
23.699	-0.06280938
